headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.note.0|metadata.mods.note.1|metadata.mods.note.2#text|metadata.mods.note.2@displayLabel|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.place.placeTerm#text|metadata.mods.originInfo.place.placeTerm@type|metadata.mods.originInfo.place@supplied|metadata.mods.originInfopublisher|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.physicalDescriptionextent|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfononSort|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.part.detail.0@type|metadata.mods.relatedItem.1.part.detail.0number|metadata.mods.relatedItem.1.part.detail.1@type|metadata.mods.relatedItem.1.part.detail.1number|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@type|metadata.mods.subject.0@authority|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.titleInfononSort|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modstypeOfResource
2019-05-23T02:00:17Z|alumnus_1507295992|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1973february|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507295992|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507295992/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|2/1/1973|1973-02-01|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1973february|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 53|issue|Issue 1|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 53, Issue 1, 1973 February|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507293894|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1962fall|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507293894|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507293894/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1962|1962|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1962fall|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 42|issue|Issue 3|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 42, Issue 3, 1962 Fall|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507303786|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1931january|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507303786|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507303786/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1931|1931|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1931january|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 13|issue|Issue 10|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 13, Issue 10, 1931 January|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507297271|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1981summer|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507297271|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507297271/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1981|1981|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1981summer|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 61|issue|Issue 3|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 61, Issue 3, 1981 Summer|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507291044|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1925july|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507291044|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507291044/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1925|1925|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1925july|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 9|issue|Issue 3|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 9, Issue 3, 1925 July|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507291435|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1940january|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507291435|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507291435/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1940|1940|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1940january|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 19|issue|Issue 8|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 19, Issue 8, 1940 January|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507298638|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1989spring|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507298638|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507298638/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1989 Spring|1989-21|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1989spring|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 69|issue|Issue 2|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 69, Issue 2, 1989 Spring|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507302867|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_2009spring|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507302867|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507302867/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|2009|2009|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_2009spring|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 89|issue|Issue 2|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 89, Issue 2, 2009 Spring|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507292259|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1948spring|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507292259|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507292259/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1948 Spring|1948-21|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1948spring|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 29|issue|Issue 1|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 29, Issue 1, 1948 Spring|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507294366|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1965fall|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507294366|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507294366/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1965|1965|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1965fall|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 45|issue|Issue 3|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 45, Issue 3, 1965 Fall|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507296845|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1978summer|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507296845|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507296845/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1978 Summer|1978-22|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1978summer|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 58|issue|Issue 3|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 58, Issue 3, 1978 Summer|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507292799|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1953summer|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507292799|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507292799/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1953|1953|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1953summer|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 34|issue|Issue 2|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 34, Issue 2, 1953 Summer|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
